Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/148 [00:00<?, ?it/s]Loading weights: 100%|██████████| 148/148 [00:00<00:00, 8489.45it/s]
/home/wlwuser/anaconda3/lib/python3.12/site-packages/opacus/privacy_engine.py:96: UserWarning: Secure RNG turned off. This is perfectly fine for experimentation as it allows for much faster training performance, but remember to turn it on and retrain one last time before production with ``secure_mode`` turned on.
  warnings.warn(
`loss_type=None` was set in the config but it is unrecognized. Using the default loss: `ForCausalLMLoss`.
step=000100  loss=7.0208  ε=4.714  λ=0.00990
step=000200  loss=6.8702  ε=4.951  λ=0.00980
step=000300  loss=6.7113  ε=5.130  λ=0.00970
step=000400  loss=6.6062  ε=5.239  λ=0.00960
step=000500  loss=6.5695  ε=5.349  λ=0.00950
  [eval] step=000500  eval_ppl=420.100  gate_sparsity=0.434  ε_consumed=5.349
step=000600  loss=6.5184  ε=5.458  λ=0.00940
step=000700  loss=6.5013  ε=5.528  λ=0.00930
step=000800  loss=6.4761  ε=5.592  λ=0.00920
step=000900  loss=6.4780  ε=5.657  λ=0.00910
step=001000  loss=6.4658  ε=5.721  λ=0.00900
  [eval] step=001000  eval_ppl=376.472  gate_sparsity=0.376  ε_consumed=5.721
step=001100  loss=6.4541  ε=5.786  λ=0.00890
step=001200  loss=6.4396  ε=5.850  λ=0.00880
step=001300  loss=6.3970  ε=5.910  λ=0.00870
step=001400  loss=6.3601  ε=5.951  λ=0.00860
step=001500  loss=6.3885  ε=5.991  λ=0.00850
  [eval] step=001500  eval_ppl=345.264  gate_sparsity=0.392  ε_consumed=5.991
step=001600  loss=6.3503  ε=6.032  λ=0.00840
step=001700  loss=6.3282  ε=6.073  λ=0.00830
step=001800  loss=6.3033  ε=6.113  λ=0.00820
step=001900  loss=6.2937  ε=6.154  λ=0.00810
step=002000  loss=6.2786  ε=6.194  λ=0.00800
  [eval] step=002000  eval_ppl=323.484  gate_sparsity=0.378  ε_consumed=6.194
step=002100  loss=6.2973  ε=6.235  λ=0.00790
step=002200  loss=6.2551  ε=6.276  λ=0.00780
step=002300  loss=6.2167  ε=6.316  λ=0.00770
step=002400  loss=6.2518  ε=6.357  λ=0.00760
step=002500  loss=6.2413  ε=6.398  λ=0.00750
