Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/148 [00:00<?, ?it/s]Loading weights: 100%|██████████| 148/148 [00:00<00:00, 7661.21it/s]
/home/wlwuser/anaconda3/lib/python3.12/site-packages/opacus/privacy_engine.py:96: UserWarning: Secure RNG turned off. This is perfectly fine for experimentation as it allows for much faster training performance, but remember to turn it on and retrain one last time before production with ``secure_mode`` turned on.
  warnings.warn(
`loss_type=None` was set in the config but it is unrecognized. Using the default loss: `ForCausalLMLoss`.
step=006100  loss=5.8110  ε=7.294  λ=0.00390
step=006200  loss=5.7607  ε=7.313  λ=0.00380
step=006300  loss=5.7996  ε=7.332  λ=0.00370
step=006400  loss=5.7927  ε=7.352  λ=0.00360
step=006500  loss=5.8293  ε=7.371  λ=0.00350
  [eval] step=006500  eval_ppl=208.574  gate_sparsity=0.298  ε_consumed=7.371
step=006600  loss=5.7892  ε=7.390  λ=0.00340
step=006700  loss=5.7571  ε=7.410  λ=0.00330
step=006800  loss=5.7249  ε=7.429  λ=0.00320
step=006900  loss=5.7404  ε=7.448  λ=0.00310
step=007000  loss=5.7660  ε=7.468  λ=0.00300
  [eval] step=007000  eval_ppl=202.956  gate_sparsity=0.300  ε_consumed=7.468
step=007100  loss=5.7191  ε=7.487  λ=0.00290
step=007200  loss=5.7004  ε=7.507  λ=0.00280
step=007300  loss=5.7387  ε=7.526  λ=0.00270
step=007400  loss=5.6930  ε=7.545  λ=0.00260
step=007500  loss=5.7221  ε=7.565  λ=0.00250
  [eval] step=007500  eval_ppl=198.134  gate_sparsity=0.286  ε_consumed=7.565
step=007600  loss=5.7273  ε=7.584  λ=0.00240
step=007700  loss=5.6832  ε=7.603  λ=0.00230
step=007800  loss=5.6932  ε=7.623  λ=0.00220
step=007900  loss=5.6935  ε=7.642  λ=0.00210
step=008000  loss=5.6581  ε=7.661  λ=0.00200
  [eval] step=008000  eval_ppl=192.981  gate_sparsity=0.298  ε_consumed=7.661
step=008100  loss=5.6744  ε=7.681  λ=0.00190
step=008200  loss=5.6742  ε=7.700  λ=0.00180
step=008300  loss=5.6779  ε=7.719  λ=0.00170
step=008400  loss=5.6667  ε=7.739  λ=0.00160
step=008500  loss=5.6592  ε=7.758  λ=0.00150
  [eval] step=008500  eval_ppl=189.099  gate_sparsity=0.272  ε_consumed=7.758
step=008600  loss=5.6371  ε=7.778  λ=0.00140
step=008700  loss=5.6703  ε=7.797  λ=0.00130
step=008800  loss=5.6250  ε=7.816  λ=0.00120
step=008900  loss=5.6566  ε=7.836  λ=0.00110
step=009000  loss=5.6097  ε=7.855  λ=0.00100
  [eval] step=009000  eval_ppl=184.879  gate_sparsity=0.317  ε_consumed=7.855
step=009100  loss=5.5568  ε=7.870  λ=0.00090
step=009200  loss=5.6143  ε=7.884  λ=0.00080
step=009300  loss=5.6033  ε=7.899  λ=0.00070
step=009400  loss=5.5831  ε=7.913  λ=0.00060
step=009500  loss=5.6433  ε=7.928  λ=0.00050
  [eval] step=009500  eval_ppl=181.927  gate_sparsity=0.285  ε_consumed=7.928
step=009600  loss=5.5632  ε=7.942  λ=0.00040
step=009700  loss=5.5653  ε=7.956  λ=0.00030
step=009800  loss=5.5752  ε=7.971  λ=0.00020
step=009900  loss=5.5894  ε=7.985  λ=0.00010
step=010000  loss=5.5172  ε=8.000  λ=0.00000
  [eval] step=010000  eval_ppl=177.451  gate_sparsity=0.302  ε_consumed=8.000

Training complete. ε=7.9998  δ=1e-05
Metrics written to: results/v2/condition_D_gate_dp_init_l1_eps8.0_seed42.csv
